Index,Lang,Field,Original,Patched,ChangeType
183,SE,answer_se,60x60 cm 20 mm,60x60cm 20 mm,FORMAT_NORMALIZED
183,SE,answer_full_se,,MISSING_TRANSLATION,MISSING
183,EN,answer_en,60x60 cm 20 mm,60x60cm 20 mm,FORMAT_NORMALIZED
183,EN,answer_full_en,60x60 cm 20 mm,60x60cm 20 mm,FORMAT_NORMALIZED
183,DA,question_da,"I 20 mm tykkelse findes der typisk følgende størrelser:

- 600 x 600 mm
- 800 x 800 mm
- 1000 x 1000 mm
- 1200 x 600 mm
- 1200 x 1200 mm

Disse størrelser kan variere afhængigt af producenten, men de nævnte dimensioner er almindeligt forekommende i branchen for udendørs klinker og fliser.","I 20 mm tykkelse findes der typisk følgende størrelser:

- 600x600cm mm
- 800x800cm mm
- 1000x100cm0 mm
- 1200x600cm mm
- 1200x120cm0 mm

Disse størrelser kan variere afhængigt af producenten, men de …",FORMAT_NORMALIZED
183,DA,answer_da,60x60 cm 20 mm,60x60cm 20 mm,FORMAT_NORMALIZED
183,DA,answer_full_da,60x60 cm 20 mm,60x60cm 20 mm,FORMAT_NORMALIZED
183,DE,question_de,"Die verfügbaren Größen in 20 mm Dicke sind:

- 600 x 600 mm
- 800 x 800 mm
- 1200 x 600 mm
- 1200 x 1200 mm
- 300 x 600 mm

Diese Formate sind ideal für Anwendungen im Außenbereich, da sie eine hohe Belastbarkeit und Frostbeständigkeit bieten.","Die verfügbaren Größen in 20 mm Dicke sind:

- 600x600cm mm
- 800x800cm mm
- 1200x600cm mm
- 1200x120cm0 mm
- 300x600cm mm

Diese Formate sind ideal für Anwendungen im Außenbereich, da sie eine hohe …",FORMAT_NORMALIZED
183,DE,answer_de,60x60 cm 20 mm,60x60cm 20 mm,FORMAT_NORMALIZED
183,DE,answer_full_de,60x60 cm 20 mm,60x60cm 20 mm,FORMAT_NORMALIZED
184,SE,question_se,Hur många fötter behövs per m² för plattor i storlek 60x60 cm 20 mm?,Hur många fötter behövs per m² för plattor i storlek 60x60cm 20 mm?,FORMAT_NORMALIZED
184,SE,answer_full_se,,MISSING_TRANSLATION,MISSING
184,EN,question_en,"To calculate how many square feet are needed per square meter for tiles measuring 60x60 cm with a thickness of 20 mm, you can follow these steps:

1. **Convert the tile dimensions to square meters**:
   - 60 cm x 60 cm = 0.6 m x 0.6 m = 0.36 m² per tile.

2. **Calculate the number of tiles needed for 1 m²**:
   - 1 m² / 0.36 m² per tile = approximately 2.78 tiles.

3. **Convert square meters to square feet**:
   - 1 m² = 10.7639 ft².

4. **Calculate the total square feet needed for 1 m²**:
   - Since you need approximately 2.78 tiles for 1 m², you can multiply the number of tiles by the area of each tile in square feet.
   - 0.36 m² = 3.875 ft² (approximately).

Thus, for tiles of size 60x60 cm, you would need about 3.875 square feet per tile, and approximately 2.78 tiles per square meter.","To calculate how many square feet are needed per square meter for tiles measuring 60x60cm with a thickness of 20 mm, you can follow these steps:

1. **Convert the tile dimensions to square …",FORMAT_NORMALIZED
184,DA,question_da,"For at beregne, hvor mange kvadratfod der er brug for pr. m² for fliser i størrelsen 60x60 cm (20 mm tykke), skal vi først konvertere størrelsen fra centimeter til meter og derefter til kvadratmeter.

1. Størrelsen på flisen i meter:
   - 60 cm = 0,6 m
   - 60 cm = 0,6 m
   - Arealet af flisen: 0,6 m x 0,6 m = 0,36 m²

2. Antal fliser pr. m²:
   - 1 m² / 0,36 m² = ca. 2,78 fliser pr. m²

3. Konvertering til kvadratfod:
   - 1 m² = 10,764 kvadratfod
   - Antal kvadratfod pr. flise: 0,36 m² x 10,764 = ca. 3,87 kvadratfod pr. flise

Så for at dække 1 m², vil du have brug for ca. 2,78 fliser, hvilket svarer til ca. 3,87 kvadratfod pr. flise.","For at beregne, hvor mange kvadratfod der er brug for pr. m² for fliser i størrelsen 60x60cm (20 mm tykke), skal vi først konvertere størrelsen fra centimeter til meter og derefter til …",FORMAT_NORMALIZED
184,DE,question_de,"För att beräkna hur många fötter som behövs per m² för plattor i storlek 60x60 cm (20 mm), kan vi använda följande steg:

1. **Omvandla storleken på plattan till m²**:
   - 60 cm x 60 cm = 0,6 m x 0,6 m = 0,36 m² per platta.

2. **Beräkna antalet plattor per m²**:
   - 1 m² / 0,36 m² = cirka 2,78 plattor per m².

3. **Omvandla plattor till fötter**:
   - Eftersom 1 m² är lika med cirka 10,764 kvadratfot, kan vi beräkna antalet fötter:
   - 10,764 kvadratfot / 0,36 m² = cirka 29,9 fötter per m².

Således behövs det ungefär 29,9 fötter per m² för plattor i storlek 60x60 cm (20 mm).

---

Um die Anzahl der benötigten Fuß pro m² für Platten der Größe 60x60 cm (20 mm) zu berechnen, können wir die folgenden Schritte verwenden:

1. **Umwandlung der Plattengröße in m²**:
   - 60 cm x 60 cm = 0,6 m x 0,6 m = 0,36 m² pro Platte.

2. **Berechnung der Anzahl der Platten pro m²**:
   - 1 m² / 0,36 m² = etwa 2,78 Platten pro m².

3. **Umwandlung von Platten in Fuß**:
   - Da 1 m² etwa 10,764 Quadratfuß entspricht, können wir die Anzahl der Fuß berechnen:
   - 10,764 Quadratfuß / 0,36 m² = etwa 29,9 Fuß pro m².

Somit werden für Platten der Größe 60x60 cm (20 mm) etwa 29,9 Fuß pro m² benötigt.","För att beräkna hur många fötter som behövs per m² för plattor i storlek 60x60cm (20 mm), kan vi använda följande steg:

1. **Omvandla storleken på plattan till m²**:
   - 60 cm x 60 cm = 0,6 m x …",FORMAT_NORMALIZED
185,SE,answer_se,60x120 cm 20 mm,60x120cm 20 mm,FORMAT_NORMALIZED
185,SE,answer_full_se,,MISSING_TRANSLATION,MISSING
185,EN,answer_en,60x120 cm 20 mm,60x120cm 20 mm,FORMAT_NORMALIZED
185,EN,answer_full_en,60x120 cm 20 mm,60x120cm 20 mm,FORMAT_NORMALIZED
185,DA,question_da,"I 20 mm tykkelse findes der typisk følgende størrelser:

- 600 x 600 mm
- 800 x 800 mm
- 1000 x 1000 mm
- 1200 x 600 mm
- 1200 x 1200 mm

Disse størrelser kan variere afhængigt af producenten, men de nævnte dimensioner er almindeligt forekommende i branchen for udendørs klinker og fliser.","I 20 mm tykkelse findes der typisk følgende størrelser:

- 600x600cm mm
- 800x800cm mm
- 1000x100cm0 mm
- 1200x600cm mm
- 1200x120cm0 mm

Disse størrelser kan variere afhængigt af producenten, men de …",FORMAT_NORMALIZED
185,DA,answer_da,60x120 cm 20 mm,60x120cm 20 mm,FORMAT_NORMALIZED
185,DA,answer_full_da,60x120 cm 20 mm,60x120cm 20 mm,FORMAT_NORMALIZED
185,DE,question_de,"Die verfügbaren Größen in 20 mm Dicke sind:

- 600 x 600 mm
- 800 x 800 mm
- 1200 x 600 mm
- 1200 x 1200 mm
- 300 x 600 mm

Diese Formate sind ideal für Anwendungen im Außenbereich, da sie eine hohe Belastbarkeit und Frostbeständigkeit bieten.","Die verfügbaren Größen in 20 mm Dicke sind:

- 600x600cm mm
- 800x800cm mm
- 1200x600cm mm
- 1200x120cm0 mm
- 300x600cm mm

Diese Formate sind ideal für Anwendungen im Außenbereich, da sie eine hohe …",FORMAT_NORMALIZED
185,DE,answer_de,60x120 cm 20 mm,60x120cm 20 mm,FORMAT_NORMALIZED
185,DE,answer_full_de,60x120 cm 20 mm,60x120cm 20 mm,FORMAT_NORMALIZED
186,SE,question_se,Hur många fötter behövs per m² för plattor i storlek 60x120 cm 20 mm?,Hur många fötter behövs per m² för plattor i storlek 60x120cm 20 mm?,FORMAT_NORMALIZED
186,SE,answer_full_se,,MISSING_TRANSLATION,MISSING
186,EN,question_en,"To calculate the number of square feet needed per square meter for tiles sized 60x120 cm (20 mm thick), you can follow these steps:

1. **Convert the tile dimensions from centimeters to meters**:
   - 60 cm = 0.6 m
   - 120 cm = 1.2 m

2. **Calculate the area of one tile in square meters**:
   - Area = Length × Width = 0.6 m × 1.2 m = 0.72 m²

3. **Determine how many tiles are needed for 1 m²**:
   - Number of tiles per m² = 1 m² / 0.72 m² ≈ 1.39 tiles

4. **Convert square meters to square feet**:
   - 1 m² = 10.7639 ft²

5. **Calculate the area covered by one tile in square feet**:
   - Area in square feet = 0.72 m² × 10.7639 ft²/m² ≈ 7.75 ft²

6. **Determine how many square feet are needed per tile**:
   - Each tile covers approximately 7.75 ft².

Thus, for tiles sized 60x120 cm (20 mm thick), approximately 1.39 tiles are needed per square meter, which translates to about 7.75 square feet covered per tile.","To calculate the number of square feet needed per square meter for tiles sized 60x120cm (20 mm thick), you can follow these steps:

1. **Convert the tile dimensions from centimeters to meters**: …",FORMAT_NORMALIZED
186,DA,question_da,"For at beregne, hvor mange kvadratfod der er brug for pr. m² for fliser i størrelsen 60x120 cm (20 mm), skal vi først konvertere størrelsen til kvadratmeter.

1. Størrelse på flisen:
   - 60 cm = 0,6 m
   - 120 cm = 1,2 m
   - Areal af flisen: 0,6 m * 1,2 m = 0,72 m²

2. Antal fliser pr. m²:
   - 1 m² / 0,72 m² = ca. 1,39 fliser pr. m²

3. Konvertering til kvadratfod:
   - 1 m² = 10,764 kvadratfod
   - Antal kvadratfod pr. flise: 0,72 m² * 10,764 = ca. 7,75 kvadratfod

Så for at dække 1 m² med fliser i størrelsen 60x120 cm, skal du bruge ca. 1,39 fliser, hvilket svarer til ca. 7,75 kvadratfod pr. flise.","For at beregne, hvor mange kvadratfod der er brug for pr. m² for fliser i størrelsen 60x120cm (20 mm), skal vi først konvertere størrelsen til kvadratmeter.

1. Størrelse på flisen:
   - 60 cm = 0,6 …",FORMAT_NORMALIZED
186,DE,question_de,"För att beräkna hur många fötter som behövs per m² för plattor i storlek 60x120 cm (20 mm), kan vi använda följande steg:

1. Beräkna arean av en platta i m²:
   - 60 cm = 0,6 m
   - 120 cm = 1,2 m
   - Arean av en platta = 0,6 m * 1,2 m = 0,72 m²

2. Beräkna antalet plattor per m²:
   - Antal plattor per m² = 1 m² / 0,72 m² ≈ 1,39 plattor

3. Om vi vill veta hur många fötter (ft) som behövs per m², kan vi omvandla m² till ft²:
   - 1 m² = 10,7639 ft²

4. Beräkna antalet plattor i ft²:
   - Arean av en platta i ft² = 0,72 m² * 10,7639 ft²/m² ≈ 7,75 ft²
   - Antal plattor per ft² = 1 ft² / 7,75 ft² ≈ 0,129 plattor

Så, för att sammanfatta, behövs ungefär 1,39 plattor av storlek 60x120 cm per m². 

Översättning till tyska:

Um zu berechnen, wie viele Platten der Größe 60x120 cm (20 mm) pro m² benötigt werden, können wir die folgenden Schritte verwenden:

1. Berechnung der Fläche einer Platte in m²:
   - 60 cm = 0,6 m
   - 120 cm = 1,2 m
   - Fläche einer Platte = 0,6 m * 1,2 m = 0,72 m²

2. Berechnung der Anzahl der Platten pro m²:
   - Anzahl der Platten pro m² = 1 m² / 0,72 m² ≈ 1,39 Platten

3. Wenn wir wissen möchten, wie viele Quadratfuß (ft²) pro m² benötigt werden, können wir m² in ft² umrechnen:
   - 1 m² = 10,7639 ft²

4. Berechnung der Fläche einer Platte in ft²:
   - Fläche einer Platte in ft² = 0,72 m² * 10,7639 ft²/m² ≈ 7,75 ft²
   - Anzahl der Platten pro ft² = 1 ft² / 7,75 ft² ≈ 0,129 Platten

Zusammenfassend lässt sich sagen, dass für eine Fläche von 1 m² etwa 1,39 Platten der Größe 60x120 cm benötigt werden.","För att beräkna hur många fötter som behövs per m² för plattor i storlek 60x120cm (20 mm), kan vi använda följande steg:

1. Beräkna arean av en platta i m²:
   - 60 cm = 0,6 m
   - 120 cm = 1,2 m …",FORMAT_NORMALIZED
187,SE,answer_se,40x120 cm 20 mm,40x120cm 20 mm,FORMAT_NORMALIZED
187,SE,answer_full_se,,MISSING_TRANSLATION,MISSING
187,EN,answer_en,40x120 cm 20 mm,40x120cm 20 mm,FORMAT_NORMALIZED
187,EN,answer_full_en,40x120 cm 20 mm,40x120cm 20 mm,FORMAT_NORMALIZED
187,DA,question_da,"I 20 mm tykkelse findes der typisk følgende størrelser:

- 600 x 600 mm
- 800 x 800 mm
- 1000 x 1000 mm
- 1200 x 600 mm
- 1200 x 1200 mm

Disse størrelser kan variere afhængigt af producenten, men de nævnte dimensioner er almindeligt forekommende i branchen for udendørs klinker og fliser.","I 20 mm tykkelse findes der typisk følgende størrelser:

- 600x600cm mm
- 800x800cm mm
- 1000x100cm0 mm
- 1200x600cm mm
- 1200x120cm0 mm

Disse størrelser kan variere afhængigt af producenten, men de …",FORMAT_NORMALIZED
187,DA,answer_da,40x120 cm 20 mm,40x120cm 20 mm,FORMAT_NORMALIZED
187,DA,answer_full_da,40x120 cm 20 mm,40x120cm 20 mm,FORMAT_NORMALIZED
187,DE,question_de,"Die verfügbaren Größen in 20 mm Dicke sind:

- 600 x 600 mm
- 800 x 800 mm
- 1200 x 600 mm
- 1200 x 1200 mm
- 300 x 600 mm

Diese Formate sind ideal für Anwendungen im Außenbereich, da sie eine hohe Belastbarkeit und Frostbeständigkeit bieten.","Die verfügbaren Größen in 20 mm Dicke sind:

- 600x600cm mm
- 800x800cm mm
- 1200x600cm mm
- 1200x120cm0 mm
- 300x600cm mm

Diese Formate sind ideal für Anwendungen im Außenbereich, da sie eine hohe …",FORMAT_NORMALIZED
187,DE,answer_de,40x120 cm 20 mm,40x120cm 20 mm,FORMAT_NORMALIZED
187,DE,answer_full_de,40x120 cm 20 mm,40x120cm 20 mm,FORMAT_NORMALIZED
188,SE,question_se,Hur många fötter behövs per m² för plattor i storlek 40x120 cm 20 mm?,Hur många fötter behövs per m² för plattor i storlek 40x120cm 20 mm?,FORMAT_NORMALIZED
188,SE,answer_full_se,,MISSING_TRANSLATION,MISSING
188,EN,question_en,"För att beräkna hur många kvadratfot som behövs per kvadratmeter för plattor i storlek 40x120 cm (20 mm tjocka), kan vi använda följande steg:

1. **Beräkna plattans area i kvadratmeter:**
   - 40 cm = 0.4 m
   - 120 cm = 1.2 m
   - Area = 0.4 m * 1.2 m = 0.48 m²

2. **Beräkna antalet plattor per kvadratmeter:**
   - Antal plattor per m² = 1 m² / 0.48 m² ≈ 2.08 plattor

3. **Beräkna antalet kvadratfot per kvadratmeter:**
   - 1 m² = 10.764 kvadratfot
   - Antal kvadratfot per platta = 0.48 m² * 10.764 ≈ 5.16 kvadratfot

Så, för plattor i storlek 40x120 cm (20 mm tjocka) behövs ungefär 5.16 kvadratfot per platta, vilket innebär att du behöver cirka 2.08 plattor per kvadratmeter.","För att beräkna hur många kvadratfot som behövs per kvadratmeter för plattor i storlek 40x120cm (20 mm tjocka), kan vi använda följande steg:

1. **Beräkna plattans area i kvadratmeter:**
   - 40 cm …",FORMAT_NORMALIZED
188,DA,question_da,"For at beregne, hvor mange kvadratfod der er brug for pr. m² for fliser i størrelsen 40x120 cm (20 mm tykke), skal vi først konvertere størrelsen fra centimeter til meter og derefter til kvadratmeter.

1. **Størrelse i meter**:
   - 40 cm = 0,4 m
   - 120 cm = 1,2 m

2. **Areal af en flise**:
   - Areal = længde × bredde = 0,4 m × 1,2 m = 0,48 m²

3. **Antal fliser pr. m²**:
   - Antal fliser pr. m² = 1 m² / 0,48 m² ≈ 2,08 fliser

4. **Konvertering til kvadratfod**:
   - 1 m² = 10,764 kvadratfod
   - Antal fliser pr. m² i kvadratfod = 2,08 fliser × 10,764 kvadratfod ≈ 22,39 kvadratfod

Så, der kræves cirka 22,39 kvadratfod fliser i størrelsen 40x120 cm pr. m².","For at beregne, hvor mange kvadratfod der er brug for pr. m² for fliser i størrelsen 40x120cm (20 mm tykke), skal vi først konvertere størrelsen fra centimeter til meter og derefter til …",FORMAT_NORMALIZED
188,DE,question_de,"För att beräkna hur många fötter som behövs per m² för plattor i storlek 40x120 cm (0,4 m x 1,2 m) med en tjocklek av 20 mm, kan vi använda följande steg:

1. Beräkna arean av en platta:
   - Area = längd x bredd = 0,4 m x 1,2 m = 0,48 m²

2. Beräkna hur många plattor som behövs per m²:
   - Antal plattor per m² = 1 m² / 0,48 m² ≈ 2,08 plattor

3. Om vi vill veta hur många fötter som behövs per m², om vi antar att 1 fot = 0,3048 m, så kan vi konvertera m² till fötter²:
   - 1 m² = (1 / 0,3048)² ≈ 10,764 fötter²

4. Beräkna antalet plattor i fötter:
   - Antal plattor per fötter² = 10,764 fötter² / 0,48 m² ≈ 22,4 plattor per fötter²

Så, för plattor i storlek 40x120 cm behövs ungefär 22,4 plattor per fötter². 

Översättning till tyska:

Um zu berechnen, wie viele Fuß pro m² für Fliesen der Größe 40x120 cm (0,4 m x 1,2 m) mit einer Dicke von 20 mm benötigt werden, können wir die folgenden Schritte verwenden:

1. Berechnung der Fläche einer Fliese:
   - Fläche = Länge x Breite = 0,4 m x 1,2 m = 0,48 m²

2. Berechnung, wie viele Fliesen pro m² benötigt werden:
   - Anzahl der Fliesen pro m² = 1 m² / 0,48 m² ≈ 2,08 Fliesen

3. Wenn wir wissen möchten, wie viele Fuß pro m² benötigt werden, und wir annehmen, dass 1 Fuß = 0,3048 m ist, können wir m² in Fuß² umrechnen:
   - 1 m² = (1 / 0,3048)² ≈ 10,764 Fuß²

4. Berechnung der Anzahl der Fliesen in Fuß:
   - Anzahl der Fliesen pro Fuß² = 10,764 Fuß² / 0,48 m² ≈ 22,4 Fliesen pro Fuß²

Für Fliesen der Größe 40x120 cm werden also ungefähr 22,4 Fliesen pro Fuß² benötigt.","För att beräkna hur många fötter som behövs per m² för plattor i storlek 40x120cm (0,4 m x 1,2 m) med en tjocklek av 20 mm, kan vi använda följande steg:

1. Beräkna arean av en platta:
   - Area = …",FORMAT_NORMALIZED
189,SE,answer_full_se,,MISSING_TRANSLATION,MISSING
189,DA,question_da,"I 20 mm tykkelse findes der typisk følgende størrelser:

- 600 x 600 mm
- 800 x 800 mm
- 1000 x 1000 mm
- 1200 x 600 mm
- 1200 x 1200 mm

Disse størrelser kan variere afhængigt af producenten, men de nævnte dimensioner er almindeligt forekommende i branchen for udendørs klinker og fliser.","I 20 mm tykkelse findes der typisk følgende størrelser:

- 600x600cm mm
- 800x800cm mm
- 1000x100cm0 mm
- 1200x600cm mm
- 1200x120cm0 mm

Disse størrelser kan variere afhængigt af producenten, men de …",FORMAT_NORMALIZED
189,DE,question_de,"Die verfügbaren Größen in 20 mm Dicke sind:

- 600 x 600 mm
- 800 x 800 mm
- 1200 x 600 mm
- 1200 x 1200 mm
- 300 x 600 mm

Diese Formate sind ideal für Anwendungen im Außenbereich, da sie eine hohe Belastbarkeit und Frostbeständigkeit bieten.","Die verfügbaren Größen in 20 mm Dicke sind:

- 600x600cm mm
- 800x800cm mm
- 1200x600cm mm
- 1200x120cm0 mm
- 300x600cm mm

Diese Formate sind ideal für Anwendungen im Außenbereich, da sie eine hohe …",FORMAT_NORMALIZED
190,SE,answer_full_se,,MISSING_TRANSLATION,MISSING
190,EN,question_en,"To calculate how many square feet are needed per square meter for tiles sized 80.0x80.0 cm (20 mm thick), we first need to convert the dimensions from centimeters to meters and then to square feet.

1. **Convert tile dimensions to meters:**
   - 80.0 cm = 0.8 m
   - Therefore, the area of one tile is:
     - Area = Length × Width = 0.8 m × 0.8 m = 0.64 m²

2. **Convert square meters to square feet:**
   - 1 m² = 10.7639 ft²
   - Therefore, the area of one tile in square feet is:
     - 0.64 m² × 10.7639 ft²/m² ≈ 6.88 ft²

3. **Calculate the number of tiles needed per square meter:**
   - Since 1 m² = 10.7639 ft², the number of tiles needed per square meter is:
     - 10.7639 ft² / 6.88 ft²/tile ≈ 1.56 tiles

Thus, approximately 1.56 tiles of size 80.0x80.0 cm are needed per square meter.","To calculate how many square feet are needed per square meter for tiles sized 80.0x80.0 cm (20 mm thick), we first need to convert the dimensions from centimeters to meters and then to square …",TRUNCATED
190,DA,question_da,"For at beregne, hvor mange kvadratfod der er brug for pr. m² for fliser i størrelsen 80,0 x 80,0 cm med en tykkelse på 20 mm, skal vi først konvertere størrelsen til kvadratmeter.

1. Størrelsen på flisen i meter:
   - 80,0 cm = 0,80 m
   - 80,0 cm = 0,80 m

2. Beregn arealet af flisen:
   - Areal = længde x bredde = 0,80 m x 0,80 m = 0,64 m²

3. Antal fliser pr. m²:
   - Antal fliser pr. m² = 1 m² / 0,64 m² = 1,5625 fliser

4. Konverter til kvadratfod:
   - 1 m² = 10,7639 kvadratfod
   - Arealet af en flise i kvadratfod = 0,64 m² x 10,7639 = 6,872 kvadratfod

5. Antal kvadratfod pr. flise:
   - Antal kvadratfod pr. flise = 6,872 kvadratfod

Således er der brug for cirka 1,56 fliser pr. m², hvilket svarer til, at der er brug for cirka 6,87 kvadratfod pr. flise.","For at beregne, hvor mange kvadratfod der er brug for pr. m² for fliser i størrelsen 80,0 x 80,0 cm med en tykkelse på 20 mm, skal vi først konvertere størrelsen til kvadratmeter.

1. Størrelsen på …",TRUNCATED
190,DE,question_de,"För att beräkna hur många fötter som behövs per m² för plattor i storlek 80.0x80.0 cm (20 mm tjocka), kan vi använda följande steg:

1. **Omvandla storleken till kvadratmeter**:
   - 80.0 cm = 0.8 m
   - Area av en platta = 0.8 m * 0.8 m = 0.64 m²

2. **Beräkna antalet plattor per m²**:
   - Antal plattor per m² = 1 m² / 0.64 m² ≈ 1.5625 plattor

3. **Omvandla till fötter**:
   - 1 m² ≈ 10.764 f² (kvadratfot)
   - Antal plattor per f² = 1 / (0.64 m² * 10.764 f²/m²) ≈ 0.146 plattor per f²

Så, för plattor i storlek 80.0x80.0 cm behövs ungefär 1.56 plattor per m², vilket motsvarar cirka 0.146 plattor per kvadratfot.

Översättning till tyska:

Um die Anzahl der benötigten Fuß pro m² für Fliesen der Größe 80,0x80,0 cm (20 mm dick) zu berechnen, können wir die folgenden Schritte verwenden:

1. **Größe in Quadratmeter umrechnen**:
   - 80,0 cm = 0,8 m
   - Fläche einer Fliese = 0,8 m * 0,8 m = 0,64 m²

2. **Anzahl der Fliesen pro m² berechnen**:
   - Anzahl der Fliesen pro m² = 1 m² / 0,64 m² ≈ 1,5625 Fliesen

3. **In Fuß umrechnen**:
   - 1 m² ≈ 10,764 f² (Quadratfuß)
   - Anzahl der Fliesen pro f² = 1 / (0,64 m² * 10,764 f²/m²) ≈ 0,146 Fliesen pro f²

Also, für Fliesen der Größe 80,0x80,0 cm werden ungefähr 1,56 Fliesen pro m² benötigt, was etwa 0,146 Fliesen pro Quadratfuß entspricht.","För att beräkna hur många fötter som behövs per m² för plattor i storlek 80.0x80.0 cm (20 mm tjocka), kan vi använda följande steg:

1. **Omvandla storleken till kvadratmeter**:
   - 80.0 cm = 0.8 m …",TRUNCATED
191,SE,answer_full_se,,MISSING_TRANSLATION,MISSING
191,DA,question_da,"I 20 mm tykkelse findes der typisk følgende størrelser:

- 600 x 600 mm
- 800 x 800 mm
- 1000 x 1000 mm
- 1200 x 600 mm
- 1200 x 1200 mm

Disse størrelser kan variere afhængigt af producenten, men de nævnte dimensioner er almindeligt forekommende i branchen for udendørs klinker og fliser.","I 20 mm tykkelse findes der typisk følgende størrelser:

- 600x600cm mm
- 800x800cm mm
- 1000x100cm0 mm
- 1200x600cm mm
- 1200x120cm0 mm

Disse størrelser kan variere afhængigt af producenten, men de …",FORMAT_NORMALIZED
191,DE,question_de,"Die verfügbaren Größen in 20 mm Dicke sind:

- 600 x 600 mm
- 800 x 800 mm
- 1200 x 600 mm
- 1200 x 1200 mm
- 300 x 600 mm

Diese Formate sind ideal für Anwendungen im Außenbereich, da sie eine hohe Belastbarkeit und Frostbeständigkeit bieten.","Die verfügbaren Größen in 20 mm Dicke sind:

- 600x600cm mm
- 800x800cm mm
- 1200x600cm mm
- 1200x120cm0 mm
- 300x600cm mm

Diese Formate sind ideal für Anwendungen im Außenbereich, da sie eine hohe …",FORMAT_NORMALIZED
192,SE,answer_full_se,,MISSING_TRANSLATION,MISSING
192,EN,question_en,"För att beräkna hur många kvadratfot som behövs per kvadratmeter för plattor i storlek 60.4x60.4 cm med en tjocklek av 20 mm, kan vi använda följande steg:

1. Beräkna ytan av en platta i kvadratmeter:
   - 60.4 cm = 0.604 m
   - Yta av plattan = 0.604 m x 0.604 m = 0.364816 m²

2. Beräkna hur många plattor som behövs per kvadratmeter:
   - Antal plattor per m² = 1 m² / 0.364816 m² ≈ 2.743 plattor

3. Omvandla till kvadratfot:
   - 1 m² = 10.7639 ft²
   - Yta av plattan i kvadratfot = 0.364816 m² x 10.7639 ft²/m² ≈ 3.922 ft²

4. Beräkna antalet plattor per kvadratfot:
   - Antal plattor per ft² = 1 ft² / 3.922 ft² ≈ 0.255 plattor

Så, för plattor i storlek 60.4x60.4 cm (20 mm), behövs ungefär 0.255 plattor per kvadratfot.","För att beräkna hur många kvadratfot som behövs per kvadratmeter för plattor i storlek 60.4x60.4 cm med en tjocklek av 20 mm, kan vi använda följande steg:

1. Beräkna ytan av en platta i …",TRUNCATED
192,DA,question_da,"For at beregne, hvor mange kvadratfod der er brug for pr. kvadratmeter for fliser i størrelsen 60,4 x 60,4 cm og en tykkelse på 20 mm, skal vi først konvertere størrelsen til kvadratmeter.

1. **Størrelse på flisen**:
   - 60,4 cm = 0,604 m
   - Areal af flisen = 0,604 m * 0,604 m = 0,364816 m²

2. **Antal fliser pr. m²**:
   - Antal fliser pr. m² = 1 m² / 0,364816 m² ≈ 2,743 fliser

3. **Konvertering til kvadratfod**:
   - 1 m² = 10,7639 kvadratfod
   - Areal af flisen i kvadratfod = 0,364816 m² * 10,7639 ≈ 3,922 kvadratfod

4. **Antal fliser pr. kvadratfod**:
   - Antal fliser pr. kvadratfod = 1 kvadratfod / 3,922 kvadratfod ≈ 0,255 fliser

Således er der brug for cirka 0,255 fliser pr. kvadratfod, hvilket betyder, at du skal bruge omkring 2,743 fliser pr. m².","For at beregne, hvor mange kvadratfod der er brug for pr. kvadratmeter for fliser i størrelsen 60,4 x 60,4 cm og en tykkelse på 20 mm, skal vi først konvertere størrelsen til kvadratmeter.

1. …",TRUNCATED
192,DE,question_de,"För att beräkna hur många fötter som behövs per m² för plattor i storlek 60,4 x 60,4 cm (20 mm), kan vi använda följande steg:

1. **Beräkna ytan av en platta**:
   - 60,4 cm x 60,4 cm = 3,64816 m² (konvertera till m² genom att dela med 10 000).

2. **Beräkna antalet plattor per m²**:
   - 1 m² / 0,0364816 m² = ca 27,4 plattor.

3. **Konvertera till fötter**:
   - 1 m² = 10,764 fötter².
   - Antal fötter per platta = 60,4 cm x 60,4 cm = 0,6496 fötter².
   - Antal plattor per m² = 10,764 fötter² / 0,6496 fötter² ≈ 16,57 plattor.

Så, för plattor i storlek 60,4 x 60,4 cm (20 mm) behövs ungefär 16,57 plattor per m². 

Översättning till tyska:

Um zu berechnen, wie viele Fuß pro m² für Fliesen der Größe 60,4 x 60,4 cm (20 mm) benötigt werden, können wir die folgenden Schritte verwenden:

1. **Berechnung der Fläche einer Fliese**:
   - 60,4 cm x 60,4 cm = 0,0364816 m² (in m² umrechnen, indem man durch 10.000 teilt).

2. **Berechnung der Anzahl der Fliesen pro m²**:
   - 1 m² / 0,0364816 m² = ca. 27,4 Fliesen.

3. **Umrechnung in Fuß**:
   - 1 m² = 10,764 Fuß².
   - Fläche pro Fliese = 60,4 cm x 60,4 cm = 0,6496 Fuß².
   - Anzahl der Fliesen pro m² = 10,764 Fuß² / 0,6496 Fuß² ≈ 16,57 Fliesen.

Also, für Fliesen der Größe 60,4 x 60,4 cm (20 mm) werden ungefähr 16,57 Fliesen pro m² benötigt.","För att beräkna hur många fötter som behövs per m² för plattor i storlek 60,4 x 60,4 cm (20 mm), kan vi använda följande steg:

1. **Beräkna ytan av en platta**:
   - 60,4 cm x 60,4 cm = 3,64816 m² …",TRUNCATED
193,SE,answer_full_se,,MISSING_TRANSLATION,MISSING
